Tissue,Expected,Observed,Enrichment Fold Change,P value,Q value
nervous system WBbt:0005735,45.205020920502086,215,4.756108848574603,1.399518634402782e-110,3.820685871919594e-108
pharynx WBbt:0003681,23.126447589049253,117,5.059142764987451,4.818904570026061e-53,6.577804738085574e-51
hermaphrodite WBbt:0007849,10.29570777114381,83,8.06161187214612,1.0736227525796901e-51,9.76996704847518e-50
labial sensillum WBbt:0005107,13.70473101092254,82,5.983335239097125,2.969761344155887e-41,2.026862117386393e-39
PVD WBbt:0006831,13.233416388510179,77,5.818603279713522,8.547429311736275e-38,4.666896404208007e-36
sex organ WBbt:0008422,7.325968062933884,60,8.190043893799253,1.6343950486241329e-37,7.436497471239805e-36
tail WBbt:0005741,8.451632112578942,58,6.862579822147725,3.8569096075484985e-32,1.5041947469439144e-30
anal depressor muscle WBbt:0004292,2.123203735915879,33,15.542549893717526,3.2191171322380765e-30,1.0985237213762435e-28
reproductive tract WBbt:0005744,7.893375957876922,52,6.587802263251936,4.896184854449732e-28,1.4851760725164186e-26
nerve ring WBbt:0006749,4.022189835926849,35,8.701727523493386,2.8928344914576903e-23,7.897438161679495e-22
excretory secretory system WBbt:0006850,4.315045523639384,35,8.111154287540494,2.9641996966059283e-22,7.35660470157653e-21
excretory cell WBbt:0005812,3.9352483036371897,33,8.385747849633642,1.5417888904188453e-21,3.507569725702873e-20
midbody WBbt:0005740,3.326657577609578,30,9.018060711122835,1.1650531232845416e-20,2.446611558897537e-19
ventral nerve cord WBbt:0005829,6.424521649193737,35,5.447876419622996,9.948072789957255e-17,1.9398741940416647e-15
spermatheca WBbt:0005319,2.5167285662795984,23,9.13884806973848,1.8236569885559813e-16,3.3190557191718857e-15
lateral nerve cord WBbt:0006769,1.8944102298904613,20,10.5573754218781,7.616371913289901e-16,1.2995434577050894e-14
intestinal muscle WBbt:0005796,0.9151740241016721,15,16.39032534246575,1.944953797679605e-15,3.123366980979601e-14
corpus WBbt:0003733,9.714572265839248,41,4.22046374024868,1.9588314124757217e-15,3.123366980979601e-14
dorsal nerve cord WBbt:0006750,2.736370332064,22,8.039847436661015,1.1439446055259932e-14,1.6436677753084008e-13
coelomic system WBbt:0005749,4.109131368216508,26,6.327371327455228,2.0037072647887428e-14,2.735060416436634e-13
Psub1 WBbt:0006874,1.0661777380784478,15,14.0689487918161,2.1400795419307283e-14,2.782103404509947e-13
cephalic sheath cell WBbt:0008406,1.3864886465140334,15,10.818696595686964,1.217821704237089e-12,1.5112060238942058e-11
striated muscle WBbt:0005779,6.612132324134581,29,4.385877138929705,8.35624708673086e-12,9.918501976858805e-11
somatic gonad WBbt:0005785,2.3428455017002805,16,6.829302226027397,3.431144135757701e-10,3.902926454424385e-09
amphid sensillum WBbt:0005391,6.218607493770862,25,4.020192627536363,1.221690695723521e-09,1.334086239730085e-08
uterine muscle WBbt:0005342,0.6040148559071036,7,11.58911892901619,1.9684435705710438e-07,2.066865749099596e-06
male WBbt:0007850,3.0841364612226347,14,4.539358156172513,6.731685001982208e-07,6.806481502004233e-06
gonadal primordium WBbt:0008366,2.7500979424255245,13,4.727104369429946,9.33535642501098e-07,9.101972514385704e-06
Z4.a WBbt:0007025,2.8324636045946754,13,4.58964414544006,1.3175522885302753e-06,1.2403164647198798e-05
male distal tip cell WBbt:0006864,2.8461912149562,13,4.567507598114787,1.3937626200850728e-06,1.2403164647198798e-05
Z1.p WBbt:0007023,2.8370394747151835,13,4.582241493592576,1.3425309225428816e-06,1.2403164647198798e-05
