Tissue,Expected,Observed,Enrichment Fold Change,P value,Q value
developmental process GO:0032502,1.1758143482939991,29,24.66375754138091,4.963417937876037e-34,1.2507813203447611e-31
single-multicellular organism process GO:0044707,1.1316902369151016,27,23.858118696508217,2.538517005163543e-31,3.198531426506064e-29
immune system process GO:0002376,0.0706400092967325,10,141.5628352764466,2.1853687405828008e-21,1.8357097420895526e-19
cytoplasm GO:0005737,1.6651155270590494,21,12.611737539370916,8.964827147544422e-19,5.647841102952985e-17
embryo development GO:0009790,0.6802985059544562,14,20.579201449748965,3.48433250991236e-16,1.7561035849958296e-14
reproduction GO:0000003,0.6568899398238673,13,19.79022544246256,5.765768377373951e-15,2.421622718497059e-13
intrinsic component of membrane GO:0031224,2.0715545248308653,17,8.20639756097561,2.1618916738680736e-12,7.782810025925065e-11
small molecule biosynthetic process GO:0044283,0.1060635916713403,6,56.56983612804878,2.032477392145329e-11,6.402303785257787e-10
ion binding GO:0043167,2.0715545248308653,16,7.723668292682926,2.3292495238363645e-11,6.52189866674182e-10
cell periphery GO:0071944,0.438133782001728,9,20.541670991177998,2.803258180350801e-11,7.064210614484018e-10
catabolic process GO:0009056,0.46527114627701227,9,19.343559281541168,5.009225264646089e-11,1.1475679697189224e-09
carbohydrate binding GO:0030246,0.1290578468969629,6,46.490780252906866,7.938888577565443e-11,1.667166601288743e-09
membrane-bounded organelle GO:0043227,2.0715545248308653,15,7.240939024390244,2.3359485436849003e-10,4.528146407758422e-09
receptor-mediated endocytosis GO:0006898,0.16075263112687513,6,37.32442796077446,3.624649213484303e-10,6.524368584271745e-09
contractile fiber GO:0043292,0.043709800473931255,4,91.51265749624321,1.0827654341695384e-09,1.8190459294048245e-08
oxidation-reduction process GO:0055114,0.8632167704970215,10,11.584575672970553,1.225734601740563e-09,1.930531997741387e-08
protein catabolic process GO:0030163,0.21399158241502836,6,28.038486057658254,2.590452741923128e-09,3.8399652409684017e-08
extracellular region GO:0005576,0.3453281392893052,7,20.27057515326203,2.631907420673862e-09,3.8399652409684017e-08
organelle part GO:0044422,1.24500426942335,11,8.835311066920985,4.601622962133541e-09,6.103205191882381e-08
organic acid metabolic process GO:0006082,0.3900737170256519,7,17.945325958835795,6.742701420460404e-09,8.495803789780109e-08
biosynthetic process GO:0009058,2.0715545248308653,13,6.275480487804877,1.8708456265100938e-08,2.2450147518121125e-07
exopeptidase activity GO:0008238,0.08306933644571769,4,48.152545465604284,2.662785467906458e-08,3.050099717783761e-07
peptidase activity GO:0008233,0.7890551185080765,8,10.138708706593498,1.092162226924971e-07,1.196629918196055e-06
sex differentiation GO:0007548,0.2239350441342165,5,22.327903251280432,1.2003580025977078e-07,1.2603759027275931e-06
establishment of localization GO:0051234,2.0715545248308653,12,5.792751219512194,1.48296419781305e-07,1.4948279113955544e-06
multi-organism reproductive process GO:0044703,0.1518449466701024,4,26.342661298372878,5.208661005376689e-07,5.04839451290356e-06
cell death GO:0008219,0.15785245479211193,4,25.340119070482043,6.29751938648741e-07,5.8776847607215826e-06
extracellular space GO:0005615,0.16406711836660454,4,24.380266075388025,7.605525321507774e-07,6.844972789356996e-06
iron ion binding GO:0005506,0.17856800004042056,4,22.400430083187146,1.149657218196303e-06,9.990124792602358e-06
localization of cell GO:0051674,0.07644036196625893,3,39.24628197501487,1.2268520617520201e-06,1.0305557318716969e-05
actin binding GO:0003779,0.07768329468115745,3,38.61834146341463,1.3077218333974978e-06,1.063051296826353e-05
reproductive system development GO:0061458,0.20819122974550194,4,19.21310520567892,2.424025751234498e-06,1.908920279097167e-05
nervous system development GO:0007399,0.09384141997483819,3,31.968825714747215,2.758390727227173e-06,2.1064074644280232e-05
cell junction GO:0030054,0.09860599538194917,3,30.424113547858173,3.3527305055373443e-06,2.484964962927679e-05
generation of precursor metabolites and energy GO:0006091,0.09902030628691535,3,30.29681600163282,3.4085431412701774e-06,2.484964962927679e-05
mitochondrion GO:0005739,0.2475507657172884,4,16.158301867537503,5.596232475106578e-06,3.917362732574604e-05
cytoskeleton GO:0005856,0.2504509420520516,4,15.97119167221449,5.918985311995756e-06,4.0313089151971096e-05
membrane-enclosed lumen GO:0031974,0.2751024408975389,4,14.540038201586835,9.291327180662667e-06,6.161616972439453e-05
growth GO:0040007,0.13900130861615106,3,21.58253062411399,1.2886699756864396e-05,8.165954712659492e-05
