Tissue,Expected,Observed,Enrichment Fold Change,P value,Q value
pharynx WBbt:0003681,224.21566138561107,414,1.846436584498857,4.078954504405298e-35,1.1135545797026463e-32
PVD WBbt:0006831,128.3006910817545,224,1.7458986238606067,2.2406540844591404e-16,3.0584928252867265e-14
labial sensillum WBbt:0005107,132.8701831915127,225,1.6933821764638934,5.083581552462807e-15,4.626059212741154e-13
coelomic system WBbt:0005749,39.838872956921,66,1.6566733720446316,3.004616276498379e-05,0.0020506506087101437
Eala WBbt:0006104,1.7745600426245436,8,4.50815966089721,5.147365556611953e-05,0.0028104615939101266
Ealp WBbt:0006546,1.863288044755771,8,4.293485391330675,7.747807342355381e-05,0.003525252340771698
Eara WBbt:0006161,1.9076520458213844,8,4.193636893857869,9.414429942979442e-05,0.0036716276777619826
Ear WBbt:0006370,1.508376036230862,7,4.6407525921000685,9.575256514094943e-05,0.0036716276777619826
Earp WBbt:0006646,1.9076520458213844,8,4.193636893857869,9.414429942979442e-05,0.0036716276777619826
Epl WBbt:0006000,1.5971040383620894,7,4.382933003650065,0.00014745545858114875,0.004025534019265361
Eal WBbt:0006441,1.5971040383620894,7,4.382933003650065,0.00014745545858114875,0.004025534019265361
Epr WBbt:0006547,1.5971040383620894,7,4.382933003650065,0.00014745545858114875,0.004025534019265361
Eplp WBbt:0006496,2.085108050083839,8,3.836731626295497,0.00019388864605700487,0.0040716615671971025
Epla WBbt:0006661,1.9520160468869978,7,3.586036093895508,0.0006300973369404498,0.01228689807033877
Epra WBbt:0006321,2.085108050083839,7,3.35714017300856,0.000993716422608907,0.018085638891482108
Eprp WBbt:0006507,2.2182000532806794,7,3.1557117626280466,0.0015083982675364047,0.025737045439839904
