Tissue,Expected,Observed,Enrichment Fold Change,P value,Q value
developmental process GO:0032502,65.23249543832894,346,5.304104920025783,1.5606350457253977e-160,3.917193964770748e-158
single-multicellular organism process GO:0044707,62.78455295623519,321,5.112722554921389,2.1823132725254904e-142,2.7388031570194904e-140
embryo development GO:0009790,37.74198643753915,182,4.822215711968412,4.654778854107395e-72,3.894498307936521e-70
reproduction GO:0000003,36.443312726381436,169,4.637339126353909,3.418416723014568e-64,2.1450564936916416e-62
cytoplasm GO:0005737,92.3782238078379,245,2.652140189549875,4.4397786326094157e-48,2.2287688735699266e-46
intrinsic component of membrane GO:0031224,114.92687709360277,246,2.1404914691943127,9.70999565563728e-33,4.062014849274929e-31
membrane-bounded organelle GO:0043227,114.92687709360277,234,2.036077251184834,8.67338943755128e-28,3.1100296411791014e-26
extracellular region GO:0005576,19.15831041150358,73,3.8103568859687775,9.491393143192661e-23,2.9779245986766975e-21
receptor-mediated endocytosis GO:0006898,8.918325662463575,49,5.4943048565984265,2.0971631239163536e-22,5.848754934477831e-21
organelle part GO:0044422,69.07105313325526,151,2.1861545922672323,2.818341085094454e-20,7.07403612358708e-19
mitochondrion GO:0005739,13.73376181268553,56,4.077542683773226,3.631866422136705e-19,8.287258835966481e-18
sex differentiation GO:0007548,12.42359541381846,52,4.18558382400007,2.0632249697641888e-18,4.315578895090095e-17
growth GO:0040007,7.711593452980745,39,5.057320544423334,5.080099861916612e-17,9.80850050262361e-16
cell death GO:0008219,8.75742803453253,41,4.681739871378637,1.3288905236883755e-16,2.382510867469873e-15
multi-organism reproductive process GO:0044703,8.424140090961084,40,4.748259118211854,1.8577325038069672e-16,3.108605723036992e-15
structural constituent of cuticle GO:0042302,13.021215174705194,50,3.8398873936995686,2.937861736900881e-16,4.608770599763257e-15
reproductive system development GO:0061458,11.550151147907078,46,3.982631864374808,1.070020320847989e-15,1.5798535325461484e-14
cell periphery GO:0071944,24.307034505296983,69,2.8386844139692786,5.852941378355397e-15,8.161601588706692e-14
maintenance of location GO:0051235,8.608023094310848,38,4.414486297686014,1.0233539710148062e-14,1.3519044564458758e-13
oviposition GO:0018991,4.631553146872191,26,5.613667634918209,4.065975429028786e-13,5.102799163431127e-12
female gamete generation GO:0007292,3.4018355619706417,21,6.173137889073908,7.96708719607728e-12,9.522566124835225e-11
mitochondrial envelope GO:0005740,6.849641874778724,29,4.233797989757944,2.804809821019613e-11,3.200033023072376e-10
endoplasmic reticulum GO:0005783,10.37789700155233,36,3.468910897324873,5.4117928678392226e-11,5.905913086207152e-10
extracellular space GO:0005615,9.10220866581334,32,3.5156302360093825,3.8980882367829117e-10,3.937158685332354e-09
organelle inner membrane GO:0019866,5.8152999809363,25,4.299004364685387,3.7646138823895016e-10,3.937158685332354e-09
immune system process GO:0002376,3.919006508891854,20,5.103334213562008,7.505873650738412e-10,7.246054947443621e-09
nucleolus GO:0005730,2.5513766714779815,16,6.271124204773494,1.1792976982025392e-09,1.0963100824031012e-08
cellular component organization or biogenesis GO:0071840,62.060513630545486,110,1.7724635773213975,2.3048959520985176e-09,2.057630895442071e-08
small molecule biosynthetic process GO:0044283,5.884256107192462,24,4.0786803909952605,2.2953651423258168e-09,2.057630895442071e-08
establishment of localization GO:0051234,114.92687709360277,175,1.5227073459715639,4.202788378146479e-09,3.516332943049221e-08
envelope GO:0031975,9.826247991503037,31,3.1548155538926306,9.31610856837027e-09,7.543042744067542e-08
Golgi apparatus GO:0005794,5.895748794901822,22,3.731502268045047,4.728042846542172e-08,3.708558607756516e-07
cytoplasmic vesicle part GO:0044433,2.5513766714779815,14,5.487233679176807,5.860759645203257e-08,4.4577293058970226e-07
localization of cell GO:0051674,4.240801764753942,18,4.244480406889377,8.274660130743605e-08,6.108646155343073e-07
cell morphogenesis involved in differentiation GO:0000904,2.3674936681282173,13,5.491038972990383,1.498931977902228e-07,1.0749483612955978e-06
membrane-enclosed lumen GO:0031974,15.262289278030448,38,2.4897968651858617,1.5426912369878274e-07,1.075598612455402e-06
nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,5.941719545739263,21,3.5343303968392203,2.2466849080680586e-07,1.5241024646623857e-06
