Tissue,Expected,Observed,Enrichment Fold Change,P value,Q value
synaptic signaling GO:0099536,19.565038276891137,72,3.6800336897393855,1.3272743872706095e-24,3.583640845630646e-22
axon GO:0030424,16.547027053328144,64,3.867764269299815,1.5513987346414273e-23,2.0943882917659268e-21
cell body GO:0044297,19.252830219281172,68,3.531948249972095,3.6010827301168017e-22,3.222713334237604e-20
neuropeptide signaling pathway GO:0007218,9.678449785908914,46,4.752827262375479,3.5807925935973377e-22,3.222713334237604e-20
taxis GO:0042330,24.0400204359673,64,2.6622273541933796,5.050867797588997e-14,2.7274686106980584e-12
signaling GO:0023052,227.0793272349812,335,1.4752553835662139,2.316352973595481e-13,1.0423588381179663e-11
regulation of neurotransmitter levels GO:0001505,6.556369209809263,28,4.270656380685213,6.482414000673794e-13,2.5003596859741778e-11
cell projection assembly GO:0030031,6.348230504735954,27,4.2531536906004375,1.7586397107428647e-12,5.935409023757169e-11
presynaptic process involved in chemical synaptic transmission GO:0099531,5.203467626832749,24,4.61230889114003,2.429571793935393e-12,7.288715381806178e-11
signal release GO:0023061,5.515675684442714,24,4.351234802962292,1.2688807072842706e-11,3.4259779096675304e-10
ligand-gated channel activity GO:0022834,14.77784806020501,43,2.909760597403481,1.6828781673726365e-11,4.1307009562782896e-10
substrate-specific channel activity GO:0022838,35.591718567536006,77,2.1634246138997457,2.4497707341482065e-11,5.511984151833464e-10
passive transmembrane transporter activity GO:0022803,39.130076553782274,82,2.0955747399904836,3.3932573474941664e-11,7.047534490949422e-10
GTPase activity GO:0003924,24.456297846113923,57,2.3306880035016104,3.393204293694991e-10,6.5440368521260534e-09
cell periphery GO:0071944,152.04532405605295,225,1.4798218978247013,1.1828765624818195e-09,2.129177812467275e-08
organelle localization GO:0051640,22.58304950045413,51,2.2583309662840008,7.906600717933063e-09,1.3342388711512044e-07
nervous system development GO:0007399,44.437613533151676,83,1.8677870704753243,9.098023302737742e-09,1.4449801716112884e-07
cognition GO:0050890,7.388924030102505,24,3.2481048529155134,2.1321219151246054e-08,3.198182872686908e-07
G-protein coupled receptor binding GO:0001664,5.61974503697937,20,3.558880317237677,3.82534408076628e-08,5.436015272667872e-07
acetylcholine receptor activity GO:0015464,5.61974503697937,20,3.558880317237677,3.82534408076628e-08,5.436015272667872e-07
non-motile cilium GO:0097730,7.492993382639159,23,3.0695342736174966,1.342672503451113e-07,1.7262932187228595e-06
postsynapse GO:0098794,5.203467626832749,18,3.4592316683550224,2.5932544462374503e-07,3.1826304567459618e-06
dendrite GO:0030425,8.429617555469054,24,2.8471042537901416,3.9694166319778696e-07,4.659749959278369e-06
neurotransmitter binding GO:0042165,5.41160633190606,18,3.3261842964952133,5.301441541395807e-07,5.964121734070283e-06
receptor complex GO:0043235,8.3255482029324,23,2.762580846255747,1.1937146410665312e-06,1.2892118123518538e-05
transporter complex GO:1990351,14.36157065005839,33,2.297798813520848,1.4292893555156254e-06,1.4842620230354573e-05
cell part morphogenesis GO:0032990,21.54235597508758,44,2.042487834240754,1.4371141446154925e-06,1.4842620230354573e-05
feeding behavior GO:0007631,9.678449785908914,25,2.5830582947692817,1.940696122504181e-06,1.818132792412462e-05
acetylcholine-activated cation-selective channel activity GO:0004889,5.307536979369404,17,3.2029922855139095,1.8854710439832942e-06,1.818132792412462e-05
microtubule-based movement GO:0007018,6.972646619955884,20,2.8683513004602177,2.4891344738347493e-06,2.2402210264512744e-05
cell morphogenesis involved in differentiation GO:0000904,20.709801154794345,42,2.0280252662047866,2.8621660559457437e-06,2.492854306791454e-05
calcium ion binding GO:0005509,18.420275398987933,38,2.0629441838903144,4.934773406781549e-06,4.163715061971932e-05
microtubule GO:0005874,9.054033670688984,23,2.5403042264420663,6.103531148255053e-06,4.9937982122086795e-05
SNARE binding GO:0000149,5.203467626832749,16,3.0748725940933532,6.486125036079066e-06,5.150746352180435e-05
vesicle organization GO:0016050,8.53368690800571,22,2.5780181810233906,6.978555779674295e-06,5.383457315748742e-05
potassium ion transport GO:0006813,10.615073958738808,25,2.3551413864072863,1.2252918265891584e-05,9.189688699418688e-05
negative regulation of cell communication GO:0010648,10.927282016348773,25,2.2878516325099354,2.1282063719973143e-05,0.00015530154606466887
establishment of localization GO:0051234,259.34082652134424,322,1.2416093691037065,2.4465447568582213e-05,0.00017383344325045256
regulation of cell projection organization GO:0031344,7.597062735175814,19,2.500966579099902,3.9253427274227066e-05,0.0002717544965138797
cellular macromolecule localization GO:0070727,37.256828208122485,61,1.6372837660587862,4.70660743859146e-05,0.00031769600210492356
nucleoside-triphosphatase regulator activity GO:0060589,8.3255482029324,20,2.402244214135432,5.090269958095618e-05,0.0003352128996794675
pharyngeal pumping GO:0043050,7.28485467756585,18,2.4708797631107298,6.970797150508641e-05,0.0004481226739612698
positive regulation of molecular function GO:0044093,22.79118820552744,41,1.7989408726858944,7.425112276771965e-05,0.0004662279801694024
response to extracellular stimulus GO:0009991,7.701132087712469,18,2.3373186948344746,0.00015642335794718658,0.0009598706055850086
GTP binding GO:0005525,22.166772090307514,39,1.75939012866257,0.00017267929092525718,0.001036075745551543
cyclic nucleotide metabolic process GO:0009187,5.41160633190606,14,2.587032230607388,0.00018845753417122453,0.0011061637875267529
supramolecular complex GO:0099080,13.216807772155184,26,1.9671921123628735,0.0002443074507208715,0.001403468333928411
