#WBPaper00031532_Larva_Pan_Neuronal_Enriched_WBbt_0003679_1603
Tissue,Expected,Observed,Enrichment Fold Change,P value,Q value
nervous system WBbt:0005735,414.9964157706093,603,1.4530245975264287,2.4996281759096488e-61,6.474036975605991e-59
tail WBbt:0005741,232.80286738351253,376,1.6151003818204213,8.045046217181419e-34,1.0418334851249937e-31
lateral ganglion WBbt:0005105,71.41537236160892,165,2.3104269367178962,3.2043295815803315e-30,2.7664045387643526e-28
nerve ring WBbt:0006749,88.70688968538431,188,2.119339328284166,4.0618028173628815e-29,2.630017324242466e-27
posterior lateral ganglion WBbt:0005465,22.493030665073675,71,3.15653328611898,4.578978567604528e-22,2.3719108980191452e-20
retrovesicular ganglion WBbt:0005656,16.729191557148546,58,3.466993596305378,7.680432055781426e-21,3.315386504078982e-19
dorsal nerve cord WBbt:0006750,36.83233771405814,92,2.497805073200268,2.008837297949266e-19,7.432698002412284e-18
ventral nerve cord WBbt:0005829,62.98048586220629,118,1.8735962161068396,1.6071691417791066e-13,5.203210096509857e-12
nociceptor neuron WBbt:0008434,14.479888490641178,43,2.9696361286063975,6.984415088647469e-13,2.0099594532885495e-11
osmosensory neuron WBbt:0008433,14.479888490641178,43,2.9696361286063975,6.984415088647469e-13,2.0099594532885495e-11
ALM WBbt:0005406,12.090003982477102,38,3.1430924303313788,1.4801777778012665e-12,3.485145858641164e-11
ASK WBbt:0005668,14.761051373954599,43,2.9130716309186564,1.5742431811265019e-12,3.485145858641164e-11
lateral nerve cord WBbt:0006769,11.668259657506969,37,3.1709955971193557,2.0012954519533912e-12,3.987196323507141e-11
PHB WBbt:0007808,12.23058542413381,38,3.106964931132168,2.331341495940919e-12,4.3129817674907e-11
ASI WBbt:0005666,19.540820390282757,51,2.6099211282532044,2.9382890801756556e-12,5.073445811769965e-11
preanal ganglion WBbt:0005448,24.32058940661091,58,2.384810624048208,9.124729181121769e-12,1.4770655361940863e-10
PHA WBbt:0007807,12.23058542413381,37,3.025202696102374,1.1987051723548244e-11,1.8262625861170559e-10
ASER WBbt:0003903,18.41616885702907,48,2.606405293774193,1.2940299219431797e-11,1.8619652765737975e-10
ASEL WBbt:0003904,18.41616885702907,47,2.552105183487231,4.972705070897241e-11,6.512663778636987e-10
ASG WBbt:0005664,8.575467941059339,29,3.3817396554126224,4.7776297990001064e-11,6.512663778636987e-10
PDE WBbt:0006747,6.326164874551971,24,3.793767705382437,6.593248833955825e-11,8.047272490168405e-10
FLP WBbt:0006828,4.639187574671446,20,4.311099665207314,6.524815532568977e-11,8.047272490168405e-10
postdeirid sensillum WBbt:0005471,6.888490641178813,25,3.6292420650979937,1.0841935037063213e-10,1.2208961628692921e-09
SMDDL WBbt:0004972,4.7797690163281565,20,4.184302616230628,1.4837599800110174e-10,1.6012243117618895e-09
AVM WBbt:0003832,9.559538032656313,30,3.138226962172971,2.6224068809645257e-10,2.7114582790848337e-09
PLM WBbt:0005490,11.668259657506969,34,2.91388784600157,2.617237721124357e-10,2.7114582790848337e-09
AVA WBbt:0005842,7.169653524492234,25,3.486918846858857,3.48017618240603e-10,3.3383912268265257e-09
HSN WBbt:0006830,15.182795698924732,39,2.568696883852691,1.4845163749019585e-09,1.3731776467843115e-08
AIY WBbt:0005413,10.824771007566707,31,2.863801920459144,2.426784892337255e-09,2.1673699555701692e-08
PVM WBbt:0004086,7.731979291119076,25,3.2333247489054853,2.8511429929007144e-09,2.4614867838709498e-08
OLQ WBbt:0006848,4.920350457984866,19,3.861513557264266,2.8709204672906874e-09,2.4614867838709498e-08
ADE WBbt:0005415,4.639187574671446,18,3.879989698686582,6.0792452487724505e-09,4.9203891232252024e-08
ADL WBbt:0005661,14.761051373954599,37,2.5065965196276814,8.173503886755834e-09,6.414962141423518e-08
ASJ WBbt:0005667,11.52767821585026,31,2.6891798521384644,1.5478662867721427e-08,1.179109906688191e-07
BAG WBbt:0006825,5.4826762246117084,19,3.4654608847243407,3.486976289738405e-08,2.58036245440642e-07
SDQL WBbt:0004993,5.060931899641577,18,3.5566572237960337,4.203241482070292e-08,3.023998732933905e-07
BDU WBbt:0006826,5.201513341298288,18,3.4605313528826276,7.517352253216141e-08,5.262146577251299e-07
