Tissue,Expected,Observed,Enrichment Fold Change,P value,Q value
transgene expression reduced WBPhenotype:0001278,1.3555866720869656,28,20.655263567096878,4.043981923054367e-30,1.0109954807635918e-27
organ system physiology variant WBPhenotype:0000575,6.666004185675354,43,6.450641014058039,8.050669868234924e-25,1.0063337335293655e-22
embryonic development variant WBPhenotype:0000749,6.14899799750064,38,6.179868657535051,3.2584703638803217e-21,2.7153919699002678e-19
body morphology variant WBPhenotype:0000072,2.4020356234096694,24,9.991525423728813,1.8030520345996238e-18,1.126907521624765e-16
fertility reduced WBPhenotype:0001384,5.7581342126262856,31,5.383688336410085,1.0993839226326746e-15,5.496919613163373e-14
developmental timing variant WBPhenotype:0000033,3.755845641929024,25,6.656290588971025,5.647643705750178e-15,2.3531848773959075e-13
brood size variant WBPhenotype:0000673,2.1088877847539034,19,9.00948838404752,3.6932115152142533e-14,1.3190041125765191e-12
behavior variant WBPhenotype:0000517,5.251787945857235,28,5.331517625742529,3.7417246291671604e-14,1.3190041125765191e-12
lipid metabolism variant WBPhenotype:0000725,1.360916632789798,15,11.021983006593794,6.572840666918985e-13,1.8257890741441627e-11
developmental growth variant WBPhenotype:0001015,3.3134589035939594,20,6.035988549098014,1.6540549058194184e-11,4.135137264548546e-10
dauer metabolism variant WBPhenotype:0001547,1.1832512760287275,12,10.141548327989007,2.453114713743832e-10,5.575260713054164e-09
transgene expression increased WBPhenotype:0001236,1.741120496258488,14,8.040799031476997,2.717941862348159e-10,5.662378879891998e-09
oocyte physiology variant WBPhenotype:0001424,1.3289368685728051,12,9.029774313423367,9.962602818580233e-10,1.9158851574192754e-08
endocytic transport variant WBPhenotype:0001421,1.4941656503606005,12,8.03123803381769,4.031269091150169e-09,7.011156892958232e-08
transgene subcellular localization variant WBPhenotype:0000679,2.135537588268064,13,6.087460165261288,3.41893772711295e-08,5.027849598695515e-07
movement variant WBPhenotype:0001206,3.501784181760694,16,4.569099398911333,8.239237407466599e-08,1.0841101851929735e-06
hermaphrodite fertility reduced WBPhenotype:0001259,1.837059788909466,11,5.987829065993509,3.5855227379035223e-07,4.074457656708548e-06
