Tissue,Expected,Observed,Enrichment Fold Change,P value,Q value
organ system physiology variant WBPhenotype:0000575,14.518331150157339,141,9.71186003003327,2.1924490674652957e-106,5.481122668663239e-104
embryonic development variant WBPhenotype:0000749,13.392309197946307,128,9.557724370613293,5.03390271731785e-94,6.292378396647312e-92
fertility reduced WBPhenotype:0001384,12.541021124109792,121,9.648337149148135,1.400563018906854e-88,1.167135849089045e-86
behavior variant WBPhenotype:0000517,11.438216119367029,113,9.879162871268884,4.5400764556543744e-83,2.8375477847839843e-81
movement variant WBPhenotype:0001206,7.626767243326257,84,11.013840768971093,6.498838275906281e-64,3.2494191379531404e-62
developmental growth variant WBPhenotype:0001015,7.216601171386843,79,10.946981567060641,1.041825840712609e-59,4.340941002969204e-58
developmental timing variant WBPhenotype:0000033,8.180104491319993,75,9.168587036948416,5.316791138618391e-51,1.8988539780779967e-49
transgene subcellular localization variant WBPhenotype:0000679,4.651128476143156,53,11.395084068705206,1.1265061177627352e-40,3.520331618008548e-39
body morphology variant WBPhenotype:0000072,5.231552162849873,52,9.939688715953308,6.185179271643287e-37,1.7181053532342463e-35
brood size variant WBPhenotype:0000673,4.593086107472484,48,10.450489905231448,3.739257345568463e-35,9.348143363921158e-34
transgene expression increased WBPhenotype:0001236,3.7921014198172154,42,11.075653140633685,6.31835027359321e-32,1.4359886985439114e-30
hermaphrodite reproductive system morphology variant WBPhenotype:0001335,3.451586190282608,39,11.299152867686832,4.4552365765436184e-30,9.281742867799205e-29
protruding vulva WBPhenotype:0000697,3.0723760483008866,37,12.042796655852749,1.278911026189499e-29,2.459444281133652e-28
protein interaction variant WBPhenotype:0001369,2.2249574657090805,32,14.382297411605482,2.586991978278236e-28,4.619628532639707e-27
acetylcholinesterase inhibitor response variant WBPhenotype:0001290,1.1453694084345876,25,21.82701913976233,2.9891294771681864e-27,4.9818824619469776e-26
hermaphrodite fertility reduced WBPhenotype:0001259,4.001053947031633,37,9.247563389503949,1.6518478354287402e-25,2.5810122428574066e-24
endocytic transport variant WBPhenotype:0001421,3.2542421368023247,33,10.140609890948797,3.311120398926618e-24,4.869294704303849e-23
oocyte physiology variant WBPhenotype:0001424,2.89437945104416,31,10.71041324205664,1.439367855237556e-23,1.9991220211632725e-22
transgene expression reduced WBPhenotype:0001278,2.9524218197148318,31,10.49985465931634,2.620032862299858e-23,3.4474116609208655e-22
progeny variant WBPhenotype:0000069,3.0414201183431953,30,9.863813229571985,7.87869677804443e-22,9.848370972555538e-21
small WBPhenotype:0000229,1.6909676739389012,24,14.193056656189619,1.2121825710121537e-21,1.443074489300183e-20
molt variant WBPhenotype:0002041,1.0911965310086273,20,18.328504015233047,1.0165928023928828e-20,1.1552190936282758e-19
thin WBPhenotype:0000164,1.4084948130749657,21,14.909533073929962,1.0865812189334194e-19,1.1810665423189342e-18
foraging behavior variant WBPhenotype:0000662,1.8302693587485133,23,12.56645634701919,1.2914089576148193e-19,1.3452176641821034e-18
cytokinesis variant WBPhenotype:0002408,1.1492388996792988,19,16.5326808945486,6.304850185974727e-19,6.304850185974727e-18
cell death variant WBPhenotype:0000729,3.0220726621196383,27,8.934265657617441,9.910555710208683e-19,9.529380490585271e-18
pattern protein expression variant WBPhenotype:0001408,1.1531083909240105,18,15.609980936463582,1.3404087555741194e-17,1.2411192181241846e-16
sick WBPhenotype:0000032,2.5616032039989762,24,9.36913256609496,2.3286872997979685e-17,2.079185089105329e-16
late larval arrest WBPhenotype:0000056,0.44499149314181613,13,29.21404161732363,2.968587328115088e-17,2.5591270069957655e-16
shortened life span WBPhenotype:0001171,1.6561422527364982,20,12.076257318447944,5.14287275538167e-17,4.285727296151392e-16
germ cell compartment expansion variant WBPhenotype:0001980,1.6909676739389012,20,11.82754721349135,7.80202530881872e-17,6.291955894208645e-16
avoids bacterial lawn WBPhenotype:0000402,1.725793095141304,20,11.588874736089059,1.172608821870747e-16,9.16100642086521e-16
endosome morphology variant WBPhenotype:0002090,1.3001490582230453,18,13.844566425792108,1.2317644060111752e-16,9.331548530387692e-16
sinusoidal movement variant WBPhenotype:0004018,1.3543219356490057,18,13.29078376876042,2.6047831783945765e-16,1.9152817488195414e-15
pesticide response variant WBPhenotype:0000459,0.6655524940903684,14,21.035155189575605,3.5057305765767534e-16,2.5040932689833956e-15
gonad development variant WBPhenotype:0000691,1.9463540960898564,20,10.275622529414951,1.2750286013017142e-15,8.85436528681746e-15
dauer metabolism variant WBPhenotype:0001547,2.5770811689778217,22,8.536789707995935,3.0929293805611677e-15,2.0898171490278162e-14
exploded through vulva WBPhenotype:0000038,1.567143954108135,18,11.48586251621271,3.700772241626501e-15,2.4347185800174348e-14
reversal variant WBPhenotype:0002320,1.2150202508393937,16,13.168504795657883,1.0473029866752992e-14,6.713480683816021e-14
cell membrane organization biogenesis variant WBPhenotype:0001982,1.253715163286508,16,12.762069462458568,1.748570400416741e-14,1.0928565002604631e-13
egg laying defective WBPhenotype:0000006,1.079588057274493,15,13.894188527676667,2.6547253210521944e-14,1.618734951861094e-13
VPC competence variant WBPhenotype:0002017,1.1492388996792988,15,13.052116495696264,6.973304057568447e-14,4.0542465450979336e-13
cytoplasmic processing body variant WBPhenotype:0001794,1.0563711098062243,14,13.252918287937744,3.213583921473415e-13,1.7853244008185637e-12
lysosome-related organelle morphology variant WBPhenotype:0002095,1.1918033033711248,14,11.746904846126636,1.8214953505111067e-12,9.899431252777754e-12
sluggish WBPhenotype:0000646,0.8512880738365178,12,14.096285815351962,5.001658080640793e-12,2.605030250333746e-11
turning variant WBPhenotype:0002311,1.07184907478507,13,12.128573234628947,6.162689580162576e-12,3.144229377633967e-11
short WBPhenotype:0000324,0.7158558802716172,11,15.366221474392681,1.1229377789475195e-11,5.504596955625096e-11
velocity of movement variant WBPhenotype:0004025,1.1337609347004531,13,11.466262068232826,1.3046266164052375e-11,6.272243348102103e-11
chemosensory behavior variant WBPhenotype:0001049,0.7700287576975774,11,14.285180767651488,2.6373829507707526e-11,1.2440485616843172e-10
gonad vesiculated WBPhenotype:0001979,0.7855067226764232,11,14.003699373215005,3.3259969553728413e-11,1.5118167978967462e-10
dumpy WBPhenotype:0000583,1.497493111703329,14,9.348957862033602,4.586899694733401e-11,2.0477230780059829e-10
mitosis variant WBPhenotype:0001743,1.0215456886038212,12,11.746904846126638,4.895708088584975e-11,2.1472403897302522e-10
oocyte number decreased WBPhenotype:0001944,1.2691931282653537,13,10.242728006073836,5.8133639033643256e-11,2.5057603031742784e-10
pigmentation variant WBPhenotype:0000521,1.8147913937696674,15,8.265412791517676,6.739172942142091e-11,2.855581755144954e-10
extended life span WBPhenotype:0000061,1.838008341237936,15,8.161007577309032,8.118068782359584e-11,3.382528659316494e-10
rachis narrow WBPhenotype:0001941,1.0834575485192044,12,11.075653140633685,1.0135904484571952e-10,4.1540592149885043e-10
embryonic cell physiology variant WBPhenotype:0000763,1.5361880241504433,13,8.462505758166797,6.987195552180022e-10,2.729373262570321e-09
early larval lethal WBPhenotype:0000057,1.5516659891292892,13,8.37809173564144,7.949417607164671e-10,3.0574683104479505e-09
lipid metabolism variant WBPhenotype:0000725,2.9640302934489666,16,5.398055490648271,1.111372359266961e-08,3.655830129167635e-08
