Tissue,Expected,Observed,Enrichment Fold Change,P value,Q value
embryonic development variant WBPhenotype:0000749,13.600749808031075,90,6.617282228576553,8.845655401926082e-50,2.2114138504815207e-47
organ system physiology variant WBPhenotype:0000575,14.744297393739554,91,6.171877680562704,7.468279264565438e-48,9.335349080706798e-46
fertility reduced WBPhenotype:0001384,12.73621211436831,78,6.124269861366755,2.5227195697325424e-40,2.102266308110452e-38
developmental timing variant WBPhenotype:0000033,8.307421292741315,65,7.82432932067552,9.745047499268459e-40,6.090654687042787e-38
behavior variant WBPhenotype:0000517,11.616242829396088,74,6.370390244661161,2.624924930389167e-39,1.3124624651945835e-37
developmental growth variant WBPhenotype:0001015,7.328921812186639,50,6.822285907984345,7.628937766398436e-28,3.1787240693326817e-26
body morphology variant WBPhenotype:0000072,5.312977099236641,41,7.716954022988506,4.735331727155263e-25,1.6911899025554512e-23
brood size variant WBPhenotype:0000673,4.664573828989566,35,7.503364998208562,3.2794811944750157e-21,1.0248378732734424e-19
lipid metabolism variant WBPhenotype:0000725,3.01016306066218,29,9.63402959094865,7.108651302669772e-21,1.9746253618527144e-19
movement variant WBPhenotype:0001206,7.745471791860518,43,5.551630830956921,1.2774969254484993e-20,3.1937423136212483e-19
hermaphrodite fertility reduced WBPhenotype:0001259,4.063327160215005,32,7.875319593588119,3.599142942565509e-20,8.17987032401252e-19
pathogen susceptibility increased WBPhenotype:0001013,0.624824969510818,16,25.607171257138727,1.4028343172579397e-19,2.9225714942873742e-18
nuclear division variant WBPhenotype:0000504,0.7938027914539952,16,20.156139751906224,8.582309886248048e-18,1.6504442088938553e-16
cell death variant WBPhenotype:0000729,3.069108812502823,26,8.471514562821023,1.5606607231272277e-17,2.786894148441478e-16
dauer metabolism variant WBPhenotype:0001547,2.6171913817245582,23,8.788046667357014,4.1836661495147086e-16,6.972776915857848e-15
transgene expression reduced WBPhenotype:0001278,2.998373910294051,24,8.004338590861844,8.794688939291993e-16,1.3741701467643739e-14
endocytic transport variant WBPhenotype:0001421,3.304891819865396,25,7.564544125083712,8.964539038992384e-16,1.3741701467643739e-14
small WBPhenotype:0000229,1.7172862369574056,19,11.063968015992003,1.472377367196873e-15,2.0449685655512127e-14
transgene expression increased WBPhenotype:0001236,3.8511224535886894,26,6.751278442411448,3.9683385730505594e-15,5.2214981224349465e-14
progeny variant WBPhenotype:0000069,3.088757396449704,23,7.446360153256705,1.5719854189064948e-14,1.9649817736331186e-13
meiotic chromosome segregation variant WBPhenotype:0001499,0.7309273228239758,13,17.7856260042022,3.332480553822075e-14,3.96723875455009e-13
embryonic cell physiology variant WBPhenotype:0000763,1.560097565382357,17,10.896754393584065,4.665630669579823e-14,5.301853033613435e-13
embryonic cell morphology variant WBPhenotype:0000770,0.6012466687745608,11,18.295319660431222,1.421742190861078e-12,1.5453719465881282e-11
cell membrane organization biogenesis variant WBPhenotype:0001982,1.2732282397578933,14,10.995671917127856,4.676843440372699e-12,4.8717119170548944e-11
aneuploidy WBPhenotype:0001882,0.6719815709833327,11,16.369496538280565,5.322454094213927e-12,5.3224540942139274e-11
dauer constitutive WBPhenotype:0000012,0.5108631826189077,10,19.574712643678165,5.374555532686076e-12,5.3224540942139274e-11
pattern protein expression variant WBPhenotype:0001408,1.1710556032341117,13,11.101095425441642,2.0076236006135385e-11,1.858910741308832e-10
epithelial cell physiology variant WBPhenotype:0000986,0.20827498983693934,7,33.609412274994575,3.884812302403029e-11,3.4685824128598476e-10
enzyme activity variant WBPhenotype:0000727,0.22006414020506798,7,31.80890804597701,6.163167901258018e-11,5.313075776946568e-10
fat content reduced WBPhenotype:0001183,1.819458873481187,15,8.244209428762941,7.01659502407762e-11,5.847162520064684e-10
germline nuclear positioning variant WBPhenotype:0001952,1.0806721170784588,12,11.104200626959248,9.821876155471016e-11,7.920867867315336e-10
dauer development variant WBPhenotype:0000308,0.8881159943990243,11,12.385769504628216,1.377946871332223e-10,1.0765209932282992e-09
oocyte physiology variant WBPhenotype:0001424,2.9394281584534077,18,6.123640051631939,2.095723241500425e-10,1.5876691223488068e-09
pronuclear nuclear appearance variant emb WBPhenotype:0001374,0.9627806133971724,11,11.425240441003988,3.479625659620302e-10,2.5585482791325748e-09
protruding vulva WBPhenotype:0000697,3.120195130764714,18,5.768869973073916,5.624951801381547e-10,4.017822715272534e-09
hermaphrodite reproductive system morphology variant WBPhenotype:0001335,3.5053073761235827,19,5.420352043709087,5.990719479831264e-10,4.1602218609939336e-09
transgene subcellular localization variant WBPhenotype:0000679,4.723519580830209,22,4.6575439401763346,6.332905584225192e-10,4.278990259611616e-09
apoptosis reduced WBPhenotype:0000182,0.9863589141334297,10,10.138297385171956,6.087882782659288e-09,4.005186041223216e-08
pigmentation variant WBPhenotype:0000521,1.8430371742174443,13,7.053574492071662,7.106411259175334e-09,4.555391832804702e-08
epithelial development variant WBPhenotype:0000701,0.25543159130945386,6,23.489655172413798,7.65270594460913e-09,4.7829412153807065e-08
oocyte septum formation variant WBPhenotype:0001810,0.6601924206152039,8,12.117679255610291,2.6695916670162958e-08,1.627799796961156e-07
spindle defective early emb WBPhenotype:0000759,0.9234834455034102,9,9.745707997065297,3.971720855818543e-08,2.3641195570348472e-07
extended life span WBPhenotype:0000061,1.8666154749537016,12,6.4287477313974595,6.758891439288328e-08,3.929588046097865e-07
sick WBPhenotype:0000032,2.6014725145670536,14,5.381567524394902,7.721163677020987e-08,4.387024816489197e-07
cytoplasmic appearance variant WBPhenotype:0001427,0.5344414833551651,7,13.097785665990536,7.789450624568534e-08,4.387024816489197e-07
P granule defective WBPhenotype:0001301,0.22006414020506798,5,22.720648604269293,9.574236652821914e-08,5.153961457235028e-07
germ cell partition morphology variant WBPhenotype:0001977,0.3654636614119879,6,16.417500926955878,9.483289081312451e-08,5.153961457235028e-07
fat content increased WBPhenotype:0001184,1.0335155156059443,9,8.708142126655304,1.1356823222060282e-07,5.915012094823063e-07
gonad development variant WBPhenotype:0000691,1.9766475450562355,12,6.0708850346198675,1.3036354972014764e-07,6.651201516334063e-07
eating variant WBPhenotype:0002056,0.5737386512489272,7,12.200677058730909,1.348022279987104e-07,6.74011139993552e-07
mRNA levels increased WBPhenotype:0000136,0.5737386512489272,7,12.200677058730909,1.348022279987104e-07,6.74011139993552e-07
germ cell compartment expansion variant WBPhenotype:0001980,1.7172862369574056,11,6.405455167153265,2.0974997924865387e-07,1.0084133617723742e-06
multiple nuclei oocyte WBPhenotype:0001955,0.27115045846695873,5,18.43994669332001,3.387097030963307e-07,1.597687278756277e-06
dumpy WBPhenotype:0000583,1.5208003974885949,10,6.575484867385429,4.827304638266321e-07,2.23486325845663e-06
foraging behavior variant WBPhenotype:0000662,1.858756041374949,11,5.9179363806468865,4.845581241915474e-07,2.23486325845663e-06
L1 larval development variant WBPhenotype:0000751,0.4754957315145219,6,12.61840980336278,5.756449993115791e-07,2.569843746926692e-06
oocyte number decreased WBPhenotype:0001944,1.2889471069153982,9,6.98244322960471,8.566537118957583e-07,3.7572531223498174e-06
mitosis variant WBPhenotype:0001743,1.0374452323953205,8,7.711250435388366,1.2188504763344954e-06,5.253665846269377e-06
polar body defective early emb WBPhenotype:0001147,0.3379556438863544,5,14.794840951617214,1.2562942606654832e-06,5.323280765531709e-06
shortened life span WBPhenotype:0001171,1.6819187858530196,10,5.945590288967666,1.286897635480001e-06,5.362073481166671e-06
avoids bacterial lawn WBPhenotype:0000402,1.7526536880617913,10,5.705633730220092,1.913211603804153e-06,7.841031163131774e-06
eggshell formation variant WBPhenotype:0002075,0.5894575184064321,6,10.178850574712643,2.4342524285962023e-06,9.666153538950426e-06
actin organization biogenesis variant WBPhenotype:0001587,0.21220470662631555,4,18.849723286504897,2.4368620654810997e-06,9.666153538950426e-06
cell cycle defective early emb WBPhenotype:0001114,0.37725281178011655,5,13.253711685823754,2.3972060776597057e-06,9.666153538950426e-06
spindle orientation variant WBPhenotype:0001681,0.38118252856949275,5,13.117075482877118,2.5468974544956667e-06,9.79575944036795e-06
cytokinesis variant WBPhenotype:0002408,1.1671258864447354,8,6.854444831456327,3.193935032354857e-06,1.2098238758919912e-05
cadmium response variant WBPhenotype:0001653,0.3969013957269976,5,12.59758734494139,3.2238566166213354e-06,1.2098238758919912e-05
clear WBPhenotype:0001010,0.9077645783459054,7,7.711250435388367,4.27354882326077e-06,1.571157655610577e-05
protein expression reduced WBPhenotype:0000120,0.6601924206152039,6,9.088259441707718,5.146995095707709e-06,1.8648532955462716e-05
antibody subcellular localization variant WBPhenotype:0001403,0.2475721577307015,4,16.15690567414705,5.262126456657691e-06,1.879330877377747e-05
intestinal cell development variant WBPhenotype:0000705,0.2475721577307015,4,16.15690567414705,5.262126456657691e-06,1.879330877377747e-05
exploded through vulva WBPhenotype:0000038,1.5915352996973666,9,5.654916985951469,5.56902508841626e-06,1.9336892668112015e-05
diakinesis progression during oogenesis variant WBPhenotype:0001948,0.44012828041013596,5,11.360324302134647,5.870303266212108e-06,2.0103778308945576e-05
spindle position variant WBPhenotype:0002416,0.2593613080988301,4,15.422500870776732,6.626643184480877e-06,2.238730805567864e-05
rachis wide WBPhenotype:0001943,0.27508017525633494,4,14.54121510673235,8.860087449581732e-06,2.953362483193911e-05
mRNA levels reduced WBPhenotype:0000137,0.49121459867202677,5,10.178850574712643,1.1029748077752622e-05,3.5824576394330575e-05
gene expression level reduced WBPhenotype:0000134,0.2868693256244636,4,13.943630924263896,1.0890671223876495e-05,3.5824576394330575e-05
