Tissue,Expected,Observed,Enrichment Fold Change,P value,Q value
developmental process GO:0032502,56.26689179988562,397,7.055658972810135,1.7568952560442183e-243,4.409807092670988e-241
single-multicellular organism process GO:0044707,54.15539638879054,360,6.6475369770262684,6.249385586247613e-207,7.842978910740754e-205
embryo development GO:0009790,32.554699202047985,267,8.201580925164969,6.05565702560879e-169,5.066566378092688e-167
reproduction GO:0000003,31.434516190528065,233,7.412234328270279,1.7630295803433025e-135,1.1063010616654223e-133
cytoplasm GO:0005737,79.68169067785071,239,2.999434348930492,1.2920773605103957e-57,6.486228349762187e-56
sex differentiation GO:0007548,10.716087039407391,89,8.305270354067764,4.6186411581164993e-54,1.9321315511454025e-52
cellular component organization or biogenesis GO:0071840,53.5308695770582,185,3.4559498371998374,5.4028995537489306e-52,1.9373254114156877e-50
reproductive system development GO:0061458,9.962689615730277,84,8.431458094144661,1.3543111403741212e-51,4.249151202923805e-50
membrane-bounded organelle GO:0043227,99.13123995751519,253,2.5521722527472526,2.7545783212598814e-48,7.682212873735891e-47
receptor-mediated endocytosis GO:0006898,7.6925842207031785,66,8.579691571315282,2.6666825635946687e-41,6.6933732346226185e-40
multi-organism reproductive process GO:0044703,7.266319888885864,60,8.257274785242043,9.448153048552422e-37,2.1558967410787797e-35
organelle fission GO:0048285,6.711184945123779,58,8.642289025597739,1.107378304715266e-36,2.316266287362765e-35
mitotic cell cycle GO:0000278,5.491870693646342,52,9.46854048478597,4.4214509899568555e-35,8.536801526762852e-34
organelle part GO:0044422,59.57787521446663,159,2.668775941196906,6.732687807098605e-31,1.2070747425583926e-29
chromosome segregation GO:0007059,3.975162722296359,41,10.314043188731468,1.2830528204130736e-29,2.146975052824543e-28
nucleus GO:0005634,67.08211007925053,163,2.4298579726760603,3.7004850295824776e-27,5.805135890157512e-26
non-membrane-bounded organelle GO:0043228,40.009368446853124,112,2.79934436227796,2.9426914721104485e-23,4.344797408821898e-22
membrane-enclosed lumen GO:0031974,13.164628666358016,60,4.557667483119291,7.603075005348009e-23,1.0602065701901945e-21
cell death GO:0008219,7.5538004847626565,44,5.82488246661475,2.57261639412103e-21,3.3985616574967293e-20
structural constituent of cuticle GO:0042302,11.231569487186471,52,4.629807086117766,2.4838930292109345e-20,3.117285751659723e-19
female gamete generation GO:0007292,2.9342847027424495,28,9.542359667359667,4.7820942990253243e-20,5.715741281215983e-19
maintenance of location GO:0051235,7.424929872817888,42,5.656619081852726,5.797625771094123e-20,6.614563947930113e-19
microtubule cytoskeleton organization GO:0000226,2.34941038699311,24,10.215328974822645,3.0395312322974433e-18,3.3170536491593836e-17
regulation of cell cycle process GO:0010564,2.954110950733952,26,8.801294343240654,6.892994221306304e-18,7.208923123116177e-17
gene silencing GO:0016458,2.1908004030610857,23,10.498446124011734,7.297615745899777e-18,7.326806208883375e-17
mitochondrion GO:0005739,11.846183174923064,48,4.051938020138857,1.3187635761476398e-16,1.2731140677425291e-15
chromosome GO:0005694,11.092785751245948,45,4.056690628406447,1.0527438212368358e-15,9.786618486312807e-15
organelle localization GO:0051640,2.537759742912389,21,8.275015024038462,2.3308014734522445e-14,2.0893970351304047e-13
