Tissue,Expected,Observed,Enrichment Fold Change,P value,Q value
response to organic substance GO:0010033,2.451387565020834,54,22.02834050826274,7.474392551394689e-62,1.876072530400067e-59
response to endogenous stimulus GO:0009719,2.1667937579999457,52,23.998592301649644,2.893688434366579e-61,3.631578985130057e-59
cellular response to chemical stimulus GO:0070887,2.373771072196955,53,22.3273426071992,6.91750249585504e-61,5.787643754865384e-59
regulation of gene expression GO:0010468,6.8884637381192295,62,9.000555473190017,2.168376355560879e-48,1.3606561631144517e-46
regulation of metabolic process GO:0019222,8.254514011819495,65,7.8744793342076385,1.132610643841278e-47,5.685705432083216e-46
membrane-bounded organelle GO:0043227,12.936082137313107,74,5.720433684210526,8.717382401419131e-47,3.646771637927003e-45
nucleus GO:0005634,8.75384678231978,64,7.311071531347951,1.0361634186228273e-44,3.715385972490424e-43
aromatic compound biosynthetic process GO:0019438,9.116057082164547,61,6.691489472937346,8.944426280060222e-40,2.8063137453688946e-38
heterocycle biosynthetic process GO:0018130,9.200141616057083,61,6.630332721567698,1.5348472867242578e-39,4.2805185440865413e-38
organic cyclic compound biosynthetic process GO:1901362,9.282932541735885,61,6.571199319368656,2.5986052704540952e-39,6.522499228839779e-38
signaling GO:0023052,11.509232277567472,64,5.56075318114326,2.2753914216236207e-37,5.192029516613898e-36
cell communication GO:0007154,11.630831449658215,64,5.502616066358756,4.326756335293986e-37,9.050132001323254e-36
macromolecule biosynthetic process GO:0009059,11.986573708434326,64,5.339307258000386,2.7222860233541642e-36,5.256106091245348e-35
DNA binding GO:0003677,9.285519758163348,55,5.923201008930798,3.2838690347488796e-32,5.887508055156919e-31
zinc ion binding GO:0008270,7.949222473378904,47,5.912527943128775,9.717234716529637e-27,1.6260172758992928e-25
biosynthetic process GO:0009058,12.936082137313107,52,4.019764210526316,4.880269054915759e-22,7.655922079899098e-21
ion binding GO:0043167,12.936082137313107,47,3.6332484210526315,9.902618066315671e-18,1.462092432144255e-16
single-multicellular organism process GO:0044707,7.06698167161415,32,4.528100041427017,1.9773503524381672e-14,2.7573052136776665e-13
developmental process GO:0032502,7.34252022113892,32,4.358176625496087,5.81294710927406e-14,7.679209075935732e-13
reproduction GO:0000003,4.102031645741986,24,5.8507593487028835,2.04550265326347e-13,2.567105829845655e-12
localization of cell GO:0051674,0.47734143086685366,10,20.949365283126514,2.3791070035784017e-12,2.8435993233246613e-11
embryo development GO:0009790,4.248209373893625,21,4.943259183280979,1.66527785183727e-10,1.8999306400507033e-09
sex differentiation GO:0007548,1.3983904790435469,12,8.581294123375043,1.6273641637701403e-09,1.7759495874187182e-08
nervous system development GO:0007399,0.5860045208202838,8,13.65177181364006,8.78390419618579e-09,9.186499805177639e-08
regulatory region nucleic acid binding GO:0001067,0.27165772488357526,5,18.405513784461153,3.578205337752022e-07,3.59251815910303e-06
cell proliferation GO:0008283,0.2755385495247692,5,18.146281195947616,3.8879475065365183e-07,3.753364708233331e-06
oviposition GO:0018991,0.5213241101337183,6,11.509155021548908,1.0379406273068173e-06,9.64900360940782e-06
multi-organism reproductive process GO:0044703,0.9482148206650509,7,7.382293386946219,5.372328204543967e-06,4.81590849764477e-05
cell morphogenesis involved in differentiation GO:0000904,0.26648329202865007,4,15.010321921308122,7.807203222925033e-06,6.757268996393735e-05
cell part morphogenesis GO:0032990,0.2768321577385005,4,14.449188391539597,9.386221759387903e-06,7.853138872021213e-05
taxis GO:0042330,0.33245731092894687,4,12.031619905795617,2.2621702560418634e-05,0.00018316281750532508
growth GO:0040007,0.8680111114137095,6,6.912353910110597,2.840956419819255e-05,0.00022283751917957282
enzyme linked receptor protein signaling pathway GO:0007167,0.38678885590566187,4,10.341559584580182,4.645909110007574e-05,0.00033690581066443724
female gamete generation GO:0007292,0.382908031264468,4,10.446372688477952,4.429438944990609e-05,0.00033690581066443724
transcription factor complex GO:0005667,0.3842016394781993,4,10.411199716462875,4.500709050381751e-05,0.00033690581066443724
reproductive system development GO:0061458,1.3000762547999674,7,5.384299554857292,5.092624464218269e-05,0.0003550690945885516
maintenance of location GO:0051235,0.9689125520847518,6,6.192509310659827,5.6730028319421726e-05,0.00038484424616688794
cell death GO:0008219,0.9857294588632588,6,6.0868628263572315,6.315933895457901e-05,0.00041718405467366666
cell periphery GO:0071944,2.735981372041722,10,3.654995645141222,9.372160408221908e-05,0.0006031826314009484
regulation of protein metabolic process GO:0051246,1.5794956289659303,7,4.431794473899737,0.00019361071207735545,0.0012149072182854055
receptor-mediated endocytosis GO:0006898,1.003839973855497,5,4.980873575691807,0.0005349371941174598,0.003274859407889815
cellular component organization or biogenesis GO:0071840,6.985484354149078,14,2.0041559454191034,0.003911514824625633,0.021817560466245195
extracellular region GO:0005576,2.1564448922900947,6,2.782357212767973,0.005998985804304653,0.03064946037363758
endoplasmic reticulum GO:0005783,1.1681282169993736,4,3.424281634318354,0.006487751992484104,0.03131587980987519
cytoplasm GO:0005737,10.398022821972276,18,1.7310983355377745,0.006728330223826864,0.03186435634302911
